time_s,timestamp,P,PCP,PWp,PPmax,Eexp_J,Wbal_J,MPA_W,k_strain,SR_total,SR_CP,SR_Wp,SR_Pmax
587,2024-06-10 19:35:42,90,90,0,0,2231.2314537723096,15915.76854622769,805.9655770414432,0.2843206946806845,25.588862521261603,25.588862521261603,0,0
588,2024-06-10 19:35:43,69,69,0,0,2217.8208391597927,15929.179160840207,806.4766687406782,0.2779746732517347,19.180252454369693,19.180252454369693,0,0
589,2024-06-10 19:35:44,0,0,0,0,2201.941231124296,15945.058768875704,807.0818562051269,0.25982955226969284,0,0,0,0
590,2024-06-10 19:35:45,108,108,0,0,2177.8786506008264,15969.121349399175,807.9989047911208,0.2874603982175073,31.04572300749079,31.04572300749079,0,0
591,2024-06-10 19:35:46,99,99,0,0,2166.937026272519,15980.062973727481,808.4159008447637,0.28443019886547943,28.158589687682465,28.158589687682465,0,0
592,2024-06-10 19:35:47,0,0,0,0,2154.981344957976,15992.018655042024,808.8715436064949,0.25818823953916453,0,0,0,0
593,2024-06-10 19:35:48,78,78,0,0,2131.4319370961007,16015.5680629039,809.7690346781471,0.2771937626648092,21.62111348785512,21.62111348785512,0,0
594,2024-06-10 19:35:49,0,0,0,0,2117.22064872007,16029.779351279929,810.3106408411968,0.2568684511727835,0,0,0,0
595,2024-06-10 19:35:50,221,199.4,20.925390399074605,0.67460960092539,2094.0838857467156,16052.916114253285,811.192405610711,0.3211497520005624,70.9740951921243,64.03726054891214,6.720183937177759,0.21665070603438738
596,2024-06-10 19:35:51,0,0,0,0,2115.6838857467155,16031.316114253284,810.3692083880295,0.25681473918926123,0,0,0,0
597,2024-06-10 19:35:52,79,79,0,0,2092.5639163563455,16054.436083643654,811.2503331375958,0.27600323003994875,21.80425517315595,21.80425517315595,0,0
598,2024-06-10 19:35:53,0,0,0,0,2078.726326041177,16068.273673958824,811.777697300376,0.2555230215513793,0,0,0,0
599,2024-06-10 19:35:54,69,69,0,0,2056.010224948378,16090.989775051621,812.6434302323084,0.2719371154960755,18.76366096922921,18.76366096922921,0,0
600,2024-06-10 19:35:55,144,144,0,0,2041.2891817005732,16105.710818299427,813.2044636543718,0.2928946918275868,42.1768356231725,42.1768356231725,0,0
601,2024-06-10 19:35:56,60,60,0,0,2035.0669423805211,16111.933057619479,813.4415993084053,0.2687872677519358,16.127236065116147,16.127236065116147,0,0
602,2024-06-10 19:35:57,96,96,0,0,2019.4940371832313,16127.50596281677,814.0350980263447,0.27792126103545384,26.68044105940357,26.68044105940357,0,0
603,2024-06-10 19:35:58,84,84,0,0,2008.0198593519963,16138.980140648004,814.4723902172348,0.27417290320227067,23.030523868990738,23.030523868990738,0,0
604,2024-06-10 19:35:59,243,199.4,40.85135916714864,2.7486408328513585,1995.2910193629234,16151.708980637077,814.9574988157052,0.3250442544067675,78.9857538208445,64.81382432870944,13.278499581988894,0.8934299101461662
605,2024-06-10 19:36:00,87,87,0,0,2038.8910193629233,16108.108980637076,813.2958599773297,0.27616517841605576,24.02637052219685,24.02637052219685,0,0
606,2024-06-10 19:36:01,261,199.4,56.11336032388664,5.486639676113359,2026.3014405975441,16120.698559402455,813.7756611937366,0.33352343719105787,87.04961710686611,66.50457337589694,18.715120807563004,1.82992292340616
607,2024-06-10 19:36:02,238,199.4,36.44563331405436,2.1543666859456327,2087.901440597544,16059.098559402457,811.4280246697933,0.32727824416964646,77.89222211237586,65.2592818874275,11.927862878674485,0.7050773462738669
608,2024-06-10 19:36:03,209,199.4,9.46674378253325,0.13325621746674363,2126.501440597544,16020.498559402457,809.9569407440756,0.3181791005853465,66.49943202233742,63.44491265671809,3.01212002219835,0.042399343420973824
609,2024-06-10 19:36:04,256,199.4,51.9679005205321,4.632099479467899,2136.101440597544,16010.898559402456,809.5910753117727,0.3365399385045869,86.15422425717425,67.10606373781464,17.489274045392364,1.5588864739672559
610,2024-06-10 19:36:05,259,199.4,54.46385193753614,5.1361480624638505,2192.7014405975438,15954.298559402456,807.4339937004871,0.3403488168144249,88.15034355493606,67.86555407279633,18.53670756609645,1.7480819160432726
611,2024-06-10 19:36:06,273,199.4,65.7674956622325,7.832504337767495,2252.3014405975437,15894.698559402455,805.1625791416068,0.3489569621463093,95.26525066594243,69.58201825197408,22.95002549426323,2.733206919705135
612,2024-06-10 19:36:07,93,93,0,0,2325.9014405975436,15821.098559402457,802.3576108272849,0.28879325162694514,26.857772401305898,26.857772401305898,0,0
613,2024-06-10 19:36:08,270,199.4,63.39300173510699,7.206998264893,2312.3040512068465,15834.695948793153,802.8758206968284,0.3504682829146411,94.6264363869531,69.88337561317944,22.217236466907814,2.5258243068658475
614,2024-06-10 19:36:09,261,199.4,56.11336032388664,5.486639676113359,2382.9040512068464,15764.095948793154,800.1851853301011,0.34990934973462606,91.3263402807374,69.77192433708444,19.63458942235594,1.919826521297025
615,2024-06-10 19:36:10,75,75,0,0,2444.5040512068463,15702.495948793154,797.8375488061578,0.2881253212466439,21.609399093498293,21.609399093498293,0,0
616,2024-06-10 19:36:11,119,119,0,0,2427.8039700839654,15719.196029916035,798.4740053061073,0.30052089221113104,35.76198617312459,35.76198617312459,0,0
617,2024-06-10 19:36:12,93,93,0,0,2417.0714152867968,15729.928584713203,798.8830335145011,0.2922768863901132,27.181750434280527,27.181750434280527,0,0
618,2024-06-10 19:36:13,105,105,0,0,2402.9410395773534,15744.058960422646,799.4215560163278,0.29528967321257577,31.005415687320454,31.005415687320454,0,0
619,2024-06-10 19:36:14,96,96,0,0,2390.4734881632785,15756.52651183672,799.8967066504808,0.29213927327988654,28.045370234869107,28.045370234869107,0,0
620,2024-06-10 19:36:15,108,108,0,0,2376.8915129759216,15770.108487024077,800.4143290695902,0.29518085396010774,31.879532227691634,31.879532227691634,0,0
621,2024-06-10 19:36:16,261,199.4,56.11336032388664,5.486639676113359,2364.9500515005766,15782.049948499423,800.8694298992782,0.34908436231097395,91.1110185631642,69.6074218448082,19.588296605789875,1.9153001125661206
622,2024-06-10 19:36:17,72,72,0,0,2426.5500515005765,15720.449948499423,798.5217933753348,0.28660468050340254,20.635536996244983,20.635536996244983,0,0
623,2024-06-10 19:36:18,90,90,0,0,2409.574250938669,15737.42574906133,799.1687578140087,0.29111479626748427,26.200331664073584,26.200331664073584,0,0
624,2024-06-10 19:36:19,276,199.4,68.11596298438403,8.48403701561596,2395.091723092914,15751.908276907086,799.720701179751,0.3569244828342939,98.51115726226512,71.1707418771582,24.312254860961175,3.0281605241457332
625,2024-06-10 19:36:20,69,69,0,0,2471.691723092914,15675.308276907086,796.8013999178344,0.2874472293735712,19.833858826776414,19.833858826776414,0,0
626,2024-06-10 19:36:21,238,199.4,36.44563331405436,2.1543666859456327,2453.9943982890914,15693.00560171091,797.4758623542881,0.3436463369846456,81.78782820234565,68.52307959473833,12.524408387460351,0.740340220146967
627,2024-06-10 19:36:22,140,140,0,0,2492.5943982890913,15654.405601710909,796.0047784285703,0.3097592819564707,43.3662994739059,43.3662994739059,0,0
628,2024-06-10 19:36:23,60,60,0,0,2484.448806664759,15662.55119333524,796.3152149286743,0.28540837060493557,17.124502236296134,17.124502236296134,0,0
629,2024-06-10 19:36:24,249,199.4,46.042799305957196,3.5572006940427987,2465.4371049226766,15681.562895077324,797.0397695616618,0.34865727411259584,86.81566125403636,69.52226045805162,16.053156898528357,1.2402438974563963
630,2024-06-10 19:36:25,72,72,0,0,2515.0371049226765,15631.962895077324,795.149464828097,0.289916079312552,20.873957710503742,20.873957710503742,0,0
631,2024-06-10 19:36:26,69,69,0,0,2497.4422614647547,15649.557738535244,795.8200215997672,0.2884080462113107,19.900155188580438,19.900155188580438,0,0
632,2024-06-10 19:36:27,137,137,0,0,2479.560562680479,15667.439437319521,796.5015107097691,0.3082635717329881,42.232109327419366,42.232109327419366,0,0
633,2024-06-10 19:36:28,81,81,0,0,2471.049025403986,15675.950974596013,796.8258937582301,0.2908402082839012,23.558056870995998,23.558056870995998,0,0
634,2024-06-10 19:36:29,66,66,0,0,2454.9791607364086,15692.02083926359,797.4383320898605,0.285983666448789,18.874921985620073,18.874921985620073,0,0
635,2024-06-10 19:36:30,96,96,0,0,2436.9985883825975,15710.001411617402,798.1235893687439,0.2939223759365005,28.216548089904048,28.216548089904048,0,0
636,2024-06-10 19:36:31,52,52,0,0,2423.152271105735,15723.847728894265,798.6512861246086,0.2809598554269947,14.609912482203724,14.609912482203724,0,0
637,2024-06-10 19:36:32,78,78,0,0,2403.549803089425,15743.450196910575,799.3983554407534,0.2874374205444948,22.420118802470594,22.420118802470594,0,0
638,2024-06-10 19:36:33,102,102,0,0,2387.524173190873,15759.475826809126,800.0091079418743,0.29379895999405675,29.96749391939379,29.96749391939379,0,0
639,2024-06-10 19:36:34,119,119,0,0,2374.7439944833695,15772.25600551663,800.4961731093459,0.2984391876576632,35.51426333126192,35.51426333126192,0,0
640,2024-06-10 19:36:35,0,0,0,0,2364.24600108518,15782.75399891482,800.8962619523608,0.26550232762989656,0,0,0,0
641,2024-06-10 19:36:36,0,0,0,0,2338.4097712284206,15808.59022877158,801.8809060571127,0.2645993157950176,0,0,0,0
642,2024-06-10 19:36:37,0,0,0,0,2312.8558769547203,15834.14412304528,802.8547900753907,0.26370617197781476,0,0,0,0
643,2024-06-10 19:36:38,1,1,0,0,2287.581232930735,15859.418767069265,803.8180315922799,0.2630640429665137,0.2630640429665137,0.2630640429665137,0,0
644,2024-06-10 19:36:39,0,0,0,0,2262.70747179176,15884.29252820824,804.7659950685413,0.2619534161146906,0,0,0,0
645,2024-06-10 19:36:40,0,0,0,0,2237.980844227206,15909.019155772794,805.708351139718,0.26108918640891593,0,0,0,0
646,2024-06-10 19:36:41,0,0,0,0,2213.5244266294017,15933.475573370599,806.6404092435722,0.26023440091381855,0,0,0,0
647,2024-06-10 19:36:42,0,0,0,0,2189.335266172453,15957.664733827547,807.5622819151998,0.2593889564240647,0,0,0,0
648,2024-06-10 19:36:43,158,158,0,0,2165.410442298635,15981.589557701365,808.4740804599253,0.3023658510725812,47.77380446946783,47.77380446946783,0,0
649,2024-06-10 19:36:44,93,93,0,0,2160.47597324238,15986.52402675762,808.6621379239306,0.2824722900301478,26.269922972803744,26.269922972803744,0,0
650,2024-06-10 19:36:45,107,107,0,0,2147.845673194122,15999.154326805878,809.143491068438,0.2860041782911958,30.60244707715795,30.60244707715795,0,0
651,2024-06-10 19:36:46,0,0,0,0,2136.937173726219,16010.062826273781,809.5592247011047,0.2575575708904029,0,0,0,0
652,2024-06-10 19:36:47,100,100,0,0,2113.5849506561567,16033.415049343843,810.4492008666006,0.28266437715407855,28.266437715407854,28.266437715407854,0,0
653,2024-06-10 19:36:48,109,109,0,0,2102.0394605258034,16044.960539474196,810.8892108392766,0.2848082220916276,31.04409620798741,31.04409620798741,0,0
654,2024-06-10 19:36:49,0,0,0,0,2091.5941061847875,16055.405893815212,811.2872935561029,0.2559727681987317,0,0,0,0
655,2024-06-10 19:36:50,102,102,0,0,2068.737387353655,16078.262612646346,812.1583855682048,0.2815070967541432,28.713723868922607,28.713723868922607,0,0
656,2024-06-10 19:36:51,78,78,0,0,2057.6636425069423,16089.336357493057,812.5804168646167,0.27441681463392265,21.404511541445967,21.404511541445967,0,0
657,2024-06-10 19:36:52,60,60,0,0,2043.9442030561195,16103.055796943881,813.1032781818697,0.2691156073545519,16.146936441273116,16.146936441273116,0,0
658,2024-06-10 19:36:53,214,199.4,14.291787160208207,0.30821283979178693,2028.3033665608298,16118.696633439171,813.6993658283204,0.3157241375760835,67.56496544128187,62.95539303267105,4.512262175577679,0.09731023303313752
659,2024-06-10 19:36:54,41,41,0,0,2042.9033665608297,16104.09663343917,813.1429454833598,0.264205312098952,10.832417796057031,10.832417796057031,0,0
660,2024-06-10 19:36:55,102,102,0,0,2025.1490432444134,16121.850956755587,813.8195801891311,0.2798264061218827,28.542293424432035,28.542293424432035,0,0
661,2024-06-10 19:36:56,53,53,0,0,2014.3086224551223,16132.691377544877,814.2327192764665,0.26621098970843793,14.10918245454721,14.10918245454721,0,0
662,2024-06-10 19:36:57,37,37,0,0,1998.1236634887614,16148.876336511239,814.8495439649073,0.26158197838911396,9.678533200397217,9.678533200397217,0,0
663,2024-06-10 19:36:58,19,19,0,0,1980.3219536677814,16166.67804633222,815.5279846169263,0.25655405579902335,4.874527060181443,4.874527060181443,0,0
664,2024-06-10 19:36:59,196,196,0,0,1960.7330281231903,16186.26697187681,816.274537816168,0.3064909013683273,60.07221666819215,60.07221666819215,0,0
665,2024-06-10 19:37:00,0,0,0,0,1960.3657019634038,16186.634298036595,816.288536977027,0.2513861546432254,0,0,0,0
666,2024-06-10 19:37:01,40,40,0,0,1938.94303323266,16208.05696676734,817.1049759308036,0.26018185840555635,10.407274336222255,10.407274336222255,0,0
667,2024-06-10 19:37:02,235,199.4,33.7674956622325,1.832504337767495,1921.9862862069594,16225.01371379304,817.7512142204919,0.318738351390587,74.90351257678795,63.55642726728305,10.762995897968784,0.5840894115361107
668,2024-06-10 19:37:03,54,54,0,0,1957.5862862069594,16189.413713793041,816.3944632423688,0.2643820308352288,14.276629665102357,14.276629665102357,0,0
669,2024-06-10 19:37:04,66,66,0,0,1941.964100914715,16205.035899085286,816.9898400731462,0.26689785233000174,17.615258253780116,17.615258253780116,0,0
670,2024-06-10 19:37:05,48,48,0,0,1927.7409145905888,16219.25908540941,817.5318996786879,0.2617690908684882,12.564916361687434,12.564916361687434,0,0
671,2024-06-10 19:37:06,48,48,0,0,1911.724721128724,16235.275278871275,818.1422925479349,0.26118352595171246,12.536809245682198,12.536809245682198,0,0
672,2024-06-10 19:37:07,92,92,0,0,1895.841594538588,16251.158405461412,818.7476141079579,0.27208772625404853,25.032070815372464,25.032070815372464,0,0
673,2024-06-10 19:37:08,13,13,0,0,1884.6545086196907,16262.345491380309,819.1739649439919,0.2517412614219492,3.2726363984853393,3.2726363984853393,0,0
674,2024-06-10 19:37:09,70,70,0,0,1865.395041755235,16281.604958244765,819.9079621492301,0.2650843177682966,18.555902243780764,18.555902243780764,0,0
675,2024-06-10 19:37:10,52,52,0,0,1852.1408645361548,16294.859135463845,820.4130918656965,0.26000280059158654,13.5201456307625,13.5201456307625,0,0
676,2024-06-10 19:37:11,85,85,0,0,1837.157682302129,16309.84231769787,820.9841156620845,0.26796885253423064,22.777352465409603,22.777352465409603,0,0
677,2024-06-10 19:37:12,81,81,0,0,1825.6125364013944,16321.387463598605,821.4241125158316,0.26647105952463684,21.584155821495585,21.584155821495585,0,0
678,2024-06-10 19:37:13,74,74,0,0,1813.7401105232366,16333.259889476763,821.8765823310812,0.2641906903472243,19.5501110856946,19.5501110856946,0,0
679,2024-06-10 19:37:14,77,77,0,0,1801.249948251396,16345.750051748604,822.3525946872395,0.26450306425178655,20.366735947387564,20.366735947387564,0,0
680,2024-06-10 19:37:15,0,0,0,0,1789.1415487044264,16357.858451295573,822.814057690859,0.24540163454616737,0,0,0,0
681,2024-06-10 19:37:16,57,57,0,0,1769.589999382829,16377.41000061717,823.5591864455191,0.25821638625361026,14.718334016455785,14.718334016455785,0,0
682,2024-06-10 19:37:17,88,88,0,0,1755.7583185398134,16391.241681460186,824.0863253925091,0.26567605208249284,23.37949258325937,23.37949258325937,0,0
683,2024-06-10 19:37:18,93,93,0,0,1745.0131618136418,16401.98683818636,824.4958338727992,0.26659731915700907,24.793550681601843,24.793550681601843,0,0
684,2024-06-10 19:37:19,53,53,0,0,1734.8116876501551,16412.188312349845,824.8846220764398,0.25594310576784285,13.56498460569567,13.56498460569567,0,0
685,2024-06-10 19:37:20,48,48,0,0,1720.8724850542994,16426.1275149457,825.4158587830741,0.2542058146747178,12.201879104386455,12.201879104386455,0,0
686,2024-06-10 19:37:21,184,184,0,0,1706.5750105154643,16440.424989484534,825.9607495854689,0.29174674582362214,53.681401231546474,53.681401231546474,0,0
687,2024-06-10 19:37:22,65,65,0,0,1705.1273824309808,16441.87261756902,826.0159201141089,0.2578350691299893,16.759279493449306,16.759279493449306,0,0
688,2024-06-10 19:37:23,0,0,0,0,1692.545546470804,16454.454453529197,826.495426244602,0.24202547116232392,0,0,0,0
689,2024-06-10 19:37:24,57,57,0,0,1674.0495880292617,16472.950411970738,827.2003253936718,0.25469293072027105,14.51749705105545,14.51749705105545,0,0
690,2024-06-10 19:37:25,57,57,0,0,1660.9646815678338,16486.035318432165,827.6990040352503,0.25421036961945975,14.489991068309205,14.489991068309205,0,0
691,2024-06-10 19:37:26,209,199.4,9.46674378253325,0.13325621746674363,1647.9820509161123,16499.01794908389,828.1937848452317,0.2974883312398097,62.17506122912023,59.31917324921806,2.8162458101406607,0.03964216976151075
692,2024-06-10 19:37:27,42,42,0,0,1657.5820509161122,16489.417949083887,827.8279194129286,0.2504502867102931,10.518912041832312,10.518912041832312,0,0
693,2024-06-10 19:37:28,29,29,0,0,1643.2670020450355,16503.732997954965,828.3734799903926,0.24686877709591795,7.15919453578162,7.15919453578162,0,0
694,2024-06-10 19:37:29,90,90,0,0,1627.908973428268,16519.091026571732,828.9587895507252,0.2613366757789632,23.520300820106687,23.520300820106687,0,0
695,2024-06-10 19:37:30,11,11,0,0,1618.1245739523667,16528.875426047634,829.331682628233,0.24186429254379002,2.6605072179816904,2.6605072179816904,0,0
696,2024-06-10 19:37:31,36,36,0,0,1601.4122992274947,16545.587700772507,829.9686038383351,0.24699487496364272,8.891815498691138,8.891815498691138,0,0
697,2024-06-10 19:37:32,66,66,0,0,1587.057517499326,16559.942482500675,830.5156786740215,0.253694183254567,16.74381609480142,16.74381609480142,0,0
698,2024-06-10 19:37:33,0,0,0,0,1575.4337110819647,16571.566288918035,830.9586733573435,0.23793225113963357,0,0,0,0
699,2024-06-10 19:37:34,72,72,0,0,1558.2175383719682,16588.78246162803,831.6147986147542,0.2541095850208619,18.295890121502055,18.295890121502055,0,0
700,2024-06-10 19:37:35,99,99,0,0,1547.3164691164172,16599.683530883583,832.0302490747279,0.26061100557320166,25.800489551746963,25.800489551746963,0,0
701,2024-06-10 19:37:36,0,0,0,0,1538.7794316422267,16608.220568357774,832.3556039607779,0.23665113356495052,0,0,0,0
702,2024-06-10 19:37:37,91,91,0,0,1521.9638130151827,16625.036186984817,832.9964637085303,0.25755807113415013,23.437784473207664,23.437784473207664,0,0
703,2024-06-10 19:37:38,73,73,0,0,1512.8995541628476,16634.100445837154,833.3419115193132,0.252661773619704,18.44430947423839,18.44430947423839,0,0
704,2024-06-10 19:37:39,0,0,0,0,1502.3983112775873,16644.601688722414,833.7421242034728,0.2353795632763455,0,0,0,0
705,2024-06-10 19:37:40,102,102,0,0,1485.9802616800587,16661.01973831994,834.3678322048863,0.2590369969598479,26.421773689904484,26.421773689904484,0,0
706,2024-06-10 19:37:41,53,53,0,0,1478.0259575882542,16668.974042411744,834.6709785491796,0.246509563765973,13.065006879596568,13.065006879596568,0,0
707,2024-06-10 19:37:42,82,82,0,0,1466.1500269547323,16680.849973045268,835.1235819340997,0.25314995841521254,20.75829659004743,20.75829659004743,0,0
708,2024-06-10 19:37:43,96,96,0,0,1456.6955476010012,16690.304452399,835.4839014315946,0.25635166790869407,24.60976011923463,24.60976011923463,0,0
709,2024-06-10 19:37:44,0,0,0,0,1448.4190271204282,16698.580972879572,835.7993277590517,0.23349291291356225,0,0,0,0
710,2024-06-10 19:37:45,34,34,0,0,1432.5908574221774,16714.409142577824,836.4025548579282,0.2404368091083603,8.17485150968425,8.17485150968425,0,0
711,2024-06-10 19:37:46,0,0,0,0,1419.5928983269646,16727.407101673034,836.8979198499516,0.23248539999087345,0,0,0,0
712,2024-06-10 19:37:47,100,100,0,0,1404.079737510635,16742.920262489366,837.4891416508318,0.25536233678227804,25.536233678227806,25.536233678227806,0,0
713,2024-06-10 19:37:48,16,16,0,0,1396.4099304623658,16750.590069537633,837.7814455332687,0.23512523684543124,3.7620037895269,3.7620037895269,0,0
714,2024-06-10 19:37:49,235,199.4,33.7674956622325,1.832504337767495,1382.368391733637,16764.63160826636,838.3165823704753,0.2946965368593929,69.25368616195733,58.762489449762946,9.951164030074489,0.540032682119896
715,2024-06-10 19:37:50,50,50,0,0,1417.968391733637,16729.031608266363,836.9598313923523,0.24359877797736226,12.179938898868112,12.179938898868112,0,0
716,2024-06-10 19:37:51,178,178,0,0,1406.342512364657,16740.657487635344,837.4029050778973,0.2772874779944133,49.35717108300556,49.35717108300556,0,0
717,2024-06-10 19:37:52,126,126,0,0,1404.6850487938887,16742.31495120611,837.4660726430895,0.26227076664963755,33.04611659785433,33.04611659785433,0,0
718,2024-06-10 19:37:53,193,193,0,0,1399.0149298246624,16747.98507017534,837.6821664480776,0.2816111361175868,54.35094927069426,54.35094927069426,0,0
719,2024-06-10 19:37:54,65,65,0,0,1398.521618706433,16748.478381293568,837.700967019487,0.2464394704315515,16.018565578050847,16.018565578050847,0,0
720,2024-06-10 19:37:55,35,35,0,0,1388.2021729133342,16758.797827086666,838.0942512378431,0.23906172897683997,8.367160514189399,8.367160514189399,0,0
721,2024-06-10 19:37:56,238,199.4,36.44563331405436,2.1543666859456327,1375.6827599162627,16771.317240083736,838.5713783678797,0.2954347977852186,70.31348187288202,58.909698678372585,10.767308308291875,0.6364748862175595
722,2024-06-10 19:37:57,77,77,0,0,1414.2827599162626,16732.717240083737,837.100294442162,0.2499503705919065,19.2461785355768,19.2461785355768,0,0
723,2024-06-10 19:37:58,70,70,0,0,1404.7756391826404,16742.22436081736,837.4626201543663,0.2478806152936434,17.35164307055504,17.35164307055504,0,0
724,2024-06-10 19:37:59,28,28,0,0,1394.7942975054084,16752.20570249459,837.8430188926686,0.23772306203626822,6.65624573701551,6.65624573701551,0,0
725,2024-06-10 19:38:00,218,199.4,18.099768652400225,0.5002313475997684,1381.6823627015158,16765.317637298485,838.3427276109347,0.28892397110163376,62.985425700156156,57.61143983766577,5.22945703507234,0.1445288274180468
726,2024-06-10 19:38:01,238,199.4,36.44563331405436,2.1543666859456327,1400.2823627015157,16746.717637298483,837.6338633358479,0.29653465117802924,70.57524698037096,59.12900944489903,10.807393161745471,0.6388443737264551
727,2024-06-10 19:38:02,22,22,0,0,1438.8823627015156,16708.117637298485,836.1627794101302,0.23796070815225556,5.235135579349622,5.235135579349622,0,0
728,2024-06-10 19:38:03,234,199.4,32.868999421630996,1.7310005783689988,1424.8847805825067,16722.115219417494,836.6962410177516,0.2962444640147693,69.32120457945601,59.071146124544995,9.737259116362836,0.5127993385481797
729,2024-06-10 19:38:04,225,199.4,24.652400231347595,0.9475997686523998,1459.4847805825066,16687.515219417495,835.3776010221601,0.2946873110444187,66.30464498499421,58.76064982225709,7.2647495349666285,0.27924562777048895
730,2024-06-10 19:38:05,236,199.4,34.66310005783689,1.9368999421630992,1485.0847805825065,16661.915219417493,834.4019598693524,0.29962317431021496,70.71106913721073,59.744860957456865,10.385868070761685,0.5803401089921796
731,2024-06-10 19:38:06,227,199.4,26.498554077501442,1.1014459224985536,1521.6847805825064,16625.315219417495,833.0070979086978,0.2981154761307646,67.67221308168357,59.44422594047447,7.8996290655911565,0.32835807561794556
732,2024-06-10 19:38:07,216,199.4,16.201561596298433,0.3984384037015613,1549.2847805825063,16597.715219417492,831.955234790827,0.2955681212364741,63.8427141870784,58.936283374552936,4.788665122114938,0.11776569041053027
733,2024-06-10 19:38:08,236,199.4,34.66310005783689,1.9368999421630992,1565.8847805825062,16581.115219417494,831.3225924808033,0.3032273028080485,71.56164346269945,60.463524179924875,10.51079833750339,0.5873209452711817
734,2024-06-10 19:38:09,205,199.4,5.554655870445338,0.04534412955465578,1602.4847805825061,16544.515219417495,829.9277305201488,0.2941859831486912,60.3081265454817,58.66068503984903,1.634101898299611,0.013339607333058036
735,2024-06-10 19:38:10,212,199.4,12.37044534412955,0.22955465587044513,1608.084780582506,16538.915219417493,829.714309017972,0.2967733276207058,62.91594545558963,59.176601527568735,3.6712182289273936,0.06812569909349799
736,2024-06-10 19:38:11,210,199.4,10.437536148062458,0.16246385193753596,1620.684780582506,16526.315219417495,829.2341106380745,0.2966445812834228,62.29536206951879,59.15092950791451,3.0962385402725774,0.04819402133170235
737,2024-06-10 19:38:12,241,199.4,39.097744360902254,2.5022556390977435,1631.2847805825058,16515.715219417492,828.8301342232401,0.307946627945326,74.21513733482357,61.40455761229801,12.040018536208235,0.7705611863173267
738,2024-06-10 19:38:13,59,59,0,0,1672.8847805825058,16474.115219417494,827.2447173499278,0.2551437683246773,15.05348233115596,15.05348233115596,0,0
739,2024-06-10 19:38:14,236,199.4,34.66310005783689,1.9368999421630992,1659.9919180062925,16487.008081993707,827.7360770103514,0.3074250034991205,72.55230082579244,61.30054569772463,10.65630365657087,0.5954514714969371
740,2024-06-10 19:38:15,63,63,0,0,1696.5919180062924,16450.408081993708,826.3412150496968,0.25701653197420987,16.192041514375223,16.192041514375223,0,0
741,2024-06-10 19:38:16,262,199.4,56.93377674956622,5.6662232504337755,1683.8874705011574,16463.11252949884,826.8253940266379,0.31817311199102133,83.3613553416476,63.44371853100966,18.11479692581154,1.8028398848263945
742,2024-06-10 19:38:17,61,61,0,0,1746.4874705011573,16400.512529498843,824.4396465201631,0.2583644389740012,15.760230777414073,15.760230777414073,0,0
743,2024-06-10 19:38:18,72,72,0,0,1733.2183639495424,16413.78163605046,824.9453452081609,0.2606585376981923,18.767414714269847,18.767414714269847,0,0
744,2024-06-10 19:38:19,109,109,0,0,1721.0930136982886,16425.90698630171,825.4074542197753,0.2700148214593689,29.43161553907121,29.43161553907121,0,0
745,2024-06-10 19:38:20,84,84,0,0,1712.5406402916406,16434.45935970836,825.7333935732794,0.26298351195023906,22.09061500382008,22.09061500382008,0,0
746,2024-06-10 19:38:21,250,199.4,46.897917871602075,3.702082128397917,1701.6848433812995,16445.3151566187,826.1471186596955,0.31443703158056224,78.60925789514056,62.698744097164116,14.746442082855555,1.164071715120891
747,2024-06-10 19:38:22,53,53,0,0,1752.2848433812994,16394.715156618702,824.2187029435992,0.25658501740543743,13.599005922488184,13.599005922488184,0,0
748,2024-06-10 19:38:23,200,199.4,0.5994794679005149,5.205320994794581e-4,1738.2052440729594,16408.79475592704,824.7552903068904,0.29834311510906286,59.66862302181257,59.48961715274714,0.17885057189736306,1.552971680729621e-4
749,2024-06-10 19:38:24,292,199.4,80.20156159629843,12.39843840370156,1738.8052440729593,16408.19475592704,824.7324237173716,0.3327499702938732,97.16299132581098,66.35034407659832,26.687067238690545,4.1255800105221105
750,2024-06-10 19:38:25,247,199.4,44.32388663967611,3.2761133603238854,1831.4052440729592,16315.59475592704,821.2033467349502,0.31918028606242566,78.83753065741914,63.64454904084768,14.147310817050348,1.0456707995211123
751,2024-06-10 19:38:26,62,62,0,0,1879.0052440729592,16267.99475592704,819.3892639664485,0.26352658112947436,16.33864803002741,16.33864803002741,0,0
752,2024-06-10 19:38:27,59,59,0,0,1864.83208071315,16282.16791928685,819.9294171476711,0.26223636111336907,15.471945305688775,15.471945305688775,0,0
753,2024-06-10 19:38:28,254,199.4,50.28947368421052,4.310526315789473,1850.4598872283264,16296.540112771674,820.4771555625111,0.3227198044446304,81.97083032893612,64.3503290062593,16.229409112991807,1.3910922096850118
754,2024-06-10 19:38:29,268,199.4,61.79554655870445,6.8044534412955455,1905.0598872283263,16241.940112771674,818.3962959162886,0.3307438036037346,88.63933936580088,65.95031443858468,20.438494114597585,2.25053081261861
755,2024-06-10 19:38:30,64,64,0,0,1973.6598872283262,16173.340112771673,815.7818825146244,0.267554674089415,17.12349914172256,17.12349914172256,0,0
756,2024-06-10 19:38:31,236,199.4,34.66310005783689,1.9368999421630992,1958.9886429264077,16188.011357073592,816.341018049931,0.3207619170763916,75.69981243002842,63.95992626503249,11.118602426362543,0.6212837386333878
