time_s,timestamp,P,PCP,PWp,PPmax,Eexp_J,Wbal_J,MPA_W,k_strain,SR_total,SR_CP,SR_Wp,SR_Pmax
2132,2024-06-19 12:07:41,215,199.4,15.248120300751875,0.35187969924812007,5318.253702806013,12828.746297193986,688.3161260340199,0.459314455067375,98.75260783948562,91.58730234043458,7.003682066741626,0.16162343230942208
2133,2024-06-19 12:07:42,194,194,0,0,5333.853702806014,12813.146297193987,687.7215947065279,0.4492173196044981,87.14816000327264,87.14816000327264,0,0
2134,2024-06-19 12:07:43,89,89,0,0,5332.2667449068385,12814.73325509316,687.7820752313016,0.4020550477019157,35.782899245470496,35.782899245470496,0,0
2135,2024-06-19 12:07:44,278,199.4,69.66714864083285,8.932851359167147,5299.925575239596,12847.074424760405,689.0146289835398,0.4940735733831367,137.352453400512,98.51827053259746,34.42069707639042,4.4134857915241215
2136,2024-06-19 12:07:45,0,0,0,0,5378.525575239596,12768.474424760403,686.0191057565601,0.37085555231423317,0,0,0,0
2137,2024-06-19 12:07:46,169,169,0,0,5319.749617497227,12827.250382502774,688.2591152553546,0.43644550113375885,73.75928969160525,73.75928969160525,0,0
2138,2024-06-19 12:07:47,352,199.4,118.92914979757086,33.67085020242914,5310.845390554256,12836.154609445744,688.598464092835,0.5441515925069949,191.5413605624622,108.50382754589478,64.71548625785113,18.32204675871629
2139,2024-06-19 12:07:48,154,154,0,0,5463.445390554256,12683.554609445744,682.7827281585207,0.4353025115778292,67.0365867829857,67.0365867829857,0,0
2140,2024-06-19 12:07:49,77,77,0,0,5449.794075919452,12697.205924080548,683.3029931721004,0.40171403870919636,30.93198098060812,30.93198098060812,0,0
2141,2024-06-19 12:07:50,113,113,0,0,5413.159357798293,12733.840642201707,684.6991782744642,0.4150816674089787,46.9042284172146,46.9042284172146,0,0
2142,2024-06-19 12:07:51,248,199.4,45.18478889531521,3.415211104684788,5387.447925976486,12759.552074023515,685.6790662034862,0.48043795559890057,119.14861298852735,95.79932834642078,21.708487601033145,1.6407970410734225
2143,2024-06-19 12:07:52,73,73,0,0,5436.047925976486,12710.952074023513,683.8268724524529,0.3996197440019138,29.172241312139708,29.172241312139708,0,0
2144,2024-06-19 12:07:53,302,199.4,87.37912087912088,15.22087912087912,5398.315573257153,12748.684426742846,685.2648894878135,0.5138700031864364,155.1887409623038,102.46567863537541,44.90150912458186,7.821553202346516
2145,2024-06-19 12:07:54,77,77,0,0,5500.9155732571535,12646.084426742847,681.3547026800768,0.4036365673178638,31.080015683475512,31.080015683475512,0,0
2146,2024-06-19 12:07:55,117,117,0,0,5463.93720515238,12683.062794847621,682.763984620963,0.41877544213995993,48.996726730375315,48.996726730375315,0,0
2147,2024-06-19 12:07:56,280,199.4,71.20676691729322,9.393233082706766,5439.183372783364,12707.816627216636,683.7073774939673,0.5018418342868123,140.51571360030744,100.06726175679037,35.73453452340793,4.713917320109132
2148,2024-06-19 12:07:57,173,173,0,0,5519.783372783364,12627.216627216636,680.6356323019246,0.4466583471747061,77.27189406122416,77.27189406122416,0,0
2149,2024-06-19 12:07:58,293,199.4,80.93233082706766,12.66766917293233,5511.759107887626,12635.240892112375,680.9414449211946,0.5134920429882185,150.45316859554802,102.39031337185077,41.55810790018935,6.504747323507898
2150,2024-06-19 12:07:59,100,100,0,0,5605.359107887626,12541.640892112373,677.3742569562417,0.4170292235902245,41.70292235902245,41.70292235902245,0,0
2151,2024-06-19 12:08:00,125,125,0,0,5574.739748000004,12572.260251999996,678.5411908460461,0.4266198561777024,53.3274820222128,53.3274820222128,0,0
2152,2024-06-19 12:08:01,314,199.4,95.61046847888953,18.989531521110464,5551.930932793818,12595.069067206183,679.4104572039344,0.5293528371922536,166.21679087836762,105.55295573613536,50.6116727545807,10.052162387651554
2153,2024-06-19 12:08:02,138,138,0,0,5666.5309327938185,12480.46906720618,675.0429386058188,0.43611619214004743,60.184034515326545,60.184034515326545,0,0
2154,2024-06-19 12:08:03,131,131,0,0,5647.390740804954,12499.609259195047,675.7723901283571,0.43217386895105575,56.614776832588305,56.614776832588305,0,0
2155,2024-06-19 12:08:04,166,166,0,0,5626.144559573425,12520.855440426574,676.5821029701339,0.44766107424260726,74.31173832427281,74.31173832427281,0,0
2156,2024-06-19 12:08:05,141,141,0,0,5615.799025607784,12531.200974392217,676.976381434378,0.4354577823526669,61.39954731172603,61.39954731172603,0,0
2157,2024-06-19 12:08:06,0,0,0,0,5597.755519236644,12549.244480763355,677.6640371904963,0.37851794094782065,0,0,0,0
2158,2024-06-19 12:08:07,145,145,0,0,5536.583839889166,12610.416160110835,679.9953499935335,0.43410688598103075,62.94549846724946,62.94549846724946,0,0
2159,2024-06-19 12:08:08,190,190,0,0,5520.011449595494,12626.988550404505,680.6269400705216,0.4551011327515308,86.46921522279085,86.46921522279085,0,0
2160,2024-06-19 12:08:09,132,132,0,0,5517.152868500263,12629.847131499737,680.735883404707,0.4274458645610319,56.42285412205621,56.42285412205621,0,0
2161,2024-06-19 12:08:10,7,7,0,0,5496.699548404685,12650.300451595314,681.5153795295818,0.37740873220455806,2.641861125431906,2.641861125431906,0,0
2162,2024-06-19 12:08:11,173,173,0,0,5438.729721903557,12708.270278096443,683.7246665747231,0.4432911853338532,76.6893750627566,76.6893750627566,0,0
2163,2024-06-19 12:08:12,152,152,0,0,5430.823286988001,12716.176713011999,684.0259885776767,0.43304988429488844,65.82358241282304,65.82358241282304,0,0
2164,2024-06-19 12:08:13,163,163,0,0,5416.65647571279,12730.343524287211,684.565899674714,0.4376041625245697,71.32947849150486,71.32947849150486,0,0
2165,2024-06-19 12:08:14,191,191,0,0,5405.802412466822,12741.197587533177,684.9795586894774,0.45076766879088576,86.09662473905918,86.09662473905918,0,0
2166,2024-06-19 12:08:15,146,146,0,0,5403.3007189449545,12743.699281055046,685.0749006875885,0.4291879492931083,62.66144059679381,62.66144059679381,0,0
2167,2024-06-19 12:08:16,187,187,0,0,5387.424147278628,12759.575852721373,685.6799724330249,0.4479964883406853,83.77534331970814,83.77534331970814,0,0
2168,2024-06-19 12:08:17,0,0,0,0,5383.744131808747,12763.255868191252,685.8202214383133,0.37103794805730617,0,0,0,0
2169,2024-06-19 12:08:18,180,180,0,0,5324.911146232987,12822.088853767013,688.0624043238698,0.44193496888854367,79.54829439993786,79.54829439993786,0,0
2170,2024-06-19 12:08:19,157,157,0,0,5319.221606481616,12827.778393518383,688.2792382739469,0.43081290092784774,67.6376254456721,67.6376254456721,0,0
2171,2024-06-19 12:08:20,170,170,0,0,5306.8078894577575,12840.192110542243,688.7523372265947,0.4363838143996146,74.18524844793448,74.18524844793448,0,0
2172,2024-06-19 12:08:21,189,189,0,0,5298.217277463739,12848.78272253626,689.079733890234,0.44521884414218543,84.14636154287305,84.14636154287305,0,0
2173,2024-06-19 12:08:22,183,183,0,0,5295.181752393614,12851.818247606385,689.1954207331557,0.44214743141596236,80.91297994912111,80.91297994912111,0,0
2174,2024-06-19 12:08:23,0,0,0,0,5290.398496090656,12856.601503909344,689.3777153305616,0.36777538946206745,0,0,0,0
2175,2024-06-19 12:08:24,160,160,0,0,5232.58558173398,12914.41441826602,691.5810222997069,0.42865324344399514,68.58451895103923,68.58451895103923,0,0
2176,2024-06-19 12:08:25,168,168,0,0,5221.237136996003,12925.762863003998,692.0135226788761,0.43190207862220714,72.5595492085308,72.5595492085308,0,0
2177,2024-06-19 12:08:26,180,180,0,0,5212.210571274359,12934.789428725642,692.3575339674136,0.43721711998306945,78.6990815969525,78.6990815969525,0,0
2178,2024-06-19 12:08:27,185,185,0,0,5206.641449382294,12940.358550617706,692.569778674558,0.43939719607404676,81.28848127369865,81.28848127369865,0,0
2179,2024-06-19 12:08:28,171,171,0,0,5202.511516202177,12944.488483797824,692.727174485842,0.43253515935844894,73.96351225029477,73.96351225029477,0,0
2180,2024-06-19 12:08:29,167,167,0,0,5194.375969160819,12952.62403083918,693.0372281770198,0.4303257221388133,71.86439559718183,71.86439559718183,0,0
2181,2024-06-19 12:08:30,162,162,0,0,5185.110105395981,12961.889894604019,693.3903593491012,0.4276277904468965,69.27570205239724,69.27570205239724,0,0
2182,2024-06-19 12:08:31,199,199,0,0,5174.434874087979,12972.56512591202,693.7972029030008,0.44492124421920487,88.53932759962177,88.53932759962177,0,0
2183,2024-06-19 12:08:32,171,171,0,0,5174.320819360552,12972.679180639447,693.8015496407253,0.43136659817193246,73.76368828740046,73.76368828740046,0,0
2184,2024-06-19 12:08:33,156,156,0,0,5166.229356169768,12980.770643830232,694.1099232530439,0.42411181158706773,66.16144260758257,66.16144260758257,0,0
2185,2024-06-19 12:08:34,368,199.4,127.49826489300173,41.10173510699826,5153.8886687613995,12993.1113312386,694.5802389752915,0.5479232572324314,201.63575866153477,109.25589749214683,69.85926459165687,22.520596577731066
2186,2024-06-19 12:08:35,180,180,0,0,5322.4886687614,12824.5113312386,688.1547273204726,0.44183355962162496,79.5300407318925,79.5300407318925,0,0
2187,2024-06-19 12:08:36,201,199.4,1.596298438403696,0.0037015615962984116,5316.801717369062,12830.198282630938,688.3714626256437,0.4520221917858739,90.85646054896065,90.13322504210325,0.7215623188716065,0.001673187985789226
2188,2024-06-19 12:08:37,161,161,0,0,5318.401717369063,12828.598282630937,688.3104850535933,0.43263343549215266,69.65398311423658,69.65398311423658,0,0
2189,2024-06-19 12:08:38,8,8,0,0,5307.159600150136,12839.840399849865,688.7389331865414,0.3710837646096254,2.968670116877003,2.968670116877003,0,0
2190,2024-06-19 12:08:39,352,199.4,118.92914979757086,33.67085020242914,5251.4780957506355,12895.521904249365,690.861010028041,0.5410874728764341,190.4627904525048,107.89284209156096,64.35107311531048,18.218875245633356
2191,2024-06-19 12:08:40,135,135,0,0,5404.078095750636,12742.921904249364,685.0452740937268,0.4242775025186029,57.277462840011395,57.277462840011395,0,0
2192,2024-06-19 12:08:41,231,199.4,30.156159629843835,1.443840370156159,5384.934114455234,12762.065885544765,685.7748700304602,0.47082281820984384,108.76007100647392,93.88206995104287,14.198208063308995,0.6797929921220669
2193,2024-06-19 12:08:42,181,181,0,0,5416.534114455234,12730.465885544767,684.5705629824633,0.44626065209757715,80.77317802966147,80.77317802966147,0,0
2194,2024-06-19 12:08:43,152,152,0,0,5411.044848024387,12735.955151975613,684.7797643195203,0.43224662796300056,65.70148745037609,65.70148745037609,0,0
2195,2024-06-19 12:08:44,168,168,0,0,5396.929630659953,12750.070369340046,685.3177091219252,0.4391611999979128,73.77908159964934,73.77908159964934,0,0
2196,2024-06-19 12:08:45,143,143,0,0,5387.599324694522,12759.400675305478,685.6732962495878,0.4271972807160779,61.08921114239914,61.08921114239914,0,0
2197,2024-06-19 12:08:46,169,169,0,0,5370.8809195214935,12776.119080478507,686.3104510970925,0.4385603960309393,74.11670692922874,74.11670692922874,0,0
2198,2024-06-19 12:08:47,369,199.4,128.00925390399075,41.59074609600925,5361.891108716527,12785.108891283473,686.6530616196424,0.5596713867207619,206.51874169996114,111.59847451211992,71.64311664553661,23.27715054230461
2199,2024-06-19 12:08:48,155,155,0,0,5531.491108716527,12615.508891283473,680.1894389822918,0.43854026193896534,67.97374060053963,67.97374060053963,0,0
2200,2024-06-19 12:08:49,323,199.4,101.5106998264893,22.089300173510697,5517.973833170069,12629.026166829932,680.7045956345171,0.5338746473357869,172.44151108945917,106.45460467875591,54.193989070675904,11.79291734002736
2201,2024-06-19 12:08:50,133,133,0,0,5641.5738331700695,12505.42616682993,675.9940781936176,0.4328451240927328,57.56840150433346,57.56840150433346,0,0
2202,2024-06-19 12:08:51,186,186,0,0,5620.968994645377,12526.031005354624,676.7793488346977,0.45734260411908706,85.06572436615019,85.06572436615019,0,0
2203,2024-06-19 12:08:52,367,199.4,126.98438403701562,40.61561596298438,5616.819924146962,12530.180075853037,676.9374739879848,0.571554500984262,209.76050186122416,113.96796749626183,72.57849625107035,23.214038113891963
2204,2024-06-19 12:08:53,0,0,0,0,5784.419924146962,12362.580075853039,670.5500733156975,0.38504211911619807,0,0,0,0
2205,2024-06-19 12:08:54,115,115,0,0,5721.208395955867,12425.791604044134,672.9591267623807,0.42796890838386226,49.21642446414416,49.21642446414416,0,0
2206,2024-06-19 12:08:55,392,199.4,138.96385193753616,53.636148062463846,5694.6613724348035,12452.338627565197,673.9708599120567,0.5962616553378342,233.73456889243099,118.89457407436413,82.858816388397,31.98117842966986
2207,2024-06-19 12:08:56,173,173,0,0,5887.261372434804,12259.738627565195,666.6306846764804,0.46192425912744667,79.91289682904828,79.91289682904828,0,0
2208,2024-06-19 12:08:57,155,155,0,0,5878.702894398184,12268.297105601816,666.9568566834306,0.4526867044222465,70.16643918544821,70.16643918544821,0,0
2209,2024-06-19 12:08:58,181,181,0,0,5864.337139248705,12282.662860751294,667.504349726985,0.46502710608424785,84.16990620124886,84.16990620124886,0,0
2210,2024-06-19 12:08:59,0,0,0,0,5858.394056768759,12288.605943231241,667.7308464395618,0.38762761698499465,0,0,0,0
2211,2024-06-19 12:09:00,157,157,0,0,5794.374147092406,12352.625852907593,670.1707080989084,0.4502135117860419,70.68352135040858,70.68352135040858,0,0
2212,2024-06-19 12:09:01,306,199.4,90.16917293233082,16.43082706766917,5780.8515442918915,12366.14845570811,670.6860677780201,0.5350764051784548,163.73337998460715,106.69423519258389,48.24739691054601,8.79174788147727
2213,2024-06-19 12:09:02,16,16,0,0,5887.451544291892,12259.548455708107,666.6234370401569,0.3944309037228621,6.310894459565794,6.310894459565794,0,0
2214,2024-06-19 12:09:03,159,159,0,0,5828.250533851272,12318.749466148729,668.8796457149094,0.4525664100119074,71.95805919189327,71.95805919189327,0,0
2215,2024-06-19 12:09:04,5,5,0,0,5815.289746034472,12331.710253965528,669.3735940729905,0.38789976591764275,1.9394988295882136,1.9394988295882136,0,0
2216,2024-06-19 12:09:05,0,0,0,0,5753.325857605983,12393.674142394017,671.7350987424754,0.38395533864409803,0,0,0,0
2217,2024-06-19 12:09:06,172,172,0,0,5690.454122080273,12456.545877919727,674.1312023568239,0.45325435283446874,77.95974868752863,77.95974868752863,0,0
2218,2024-06-19 12:09:07,35,35,0,0,5681.868637305688,12465.131362694312,674.4584036170929,0.39410801249091054,13.79378043718187,13.79378043718187,0,0
2219,2024-06-19 12:09:08,192,192,0,0,5630.62706640665,12516.37293359335,676.4112702305154,0.46080668941394104,88.47488436747668,88.47488436747668,0,0
2220,2024-06-19 12:09:09,0,0,0,0,5628.331472313081,12518.66852768692,676.4987575769148,0.3795866126403935,0,0,0,0
2221,2024-06-19 12:09:10,170,170,0,0,5566.825662189274,12580.174337810726,678.842804432132,0.44715036458916557,76.01556198015815,76.01556198015815,0,0
2222,2024-06-19 12:09:11,139,139,0,0,5557.814135806868,12589.185864193132,679.1862425566744,0.4322196315359739,60.078528783500374,60.078528783500374,0,0
2223,2024-06-19 12:09:12,192,192,0,0,5539.346403459956,12607.653596540044,679.8900659815448,0.45693447686827154,87.73141955870814,87.73141955870814,0,0
2224,2024-06-19 12:09:13,4,4,0,0,5537.088024289031,12609.91197571097,679.9761350306776,0.3777833808627783,1.5111335234511132,1.5111335234511132,0,0
2225,2024-06-19 12:09:14,159,159,0,0,5477.786605110556,12669.213394889444,682.2361703810844,0.4382261430308305,69.67795674190205,69.67795674190205,0,0
2226,2024-06-19 12:09:15,198,198,0,0,5465.605174425276,12681.394825574724,682.7004166731405,0.4568574443375835,90.45777397884153,90.45777397884153,0,0
2227,2024-06-19 12:09:16,158,158,0,0,5465.18353161432,12681.816468385681,682.7164858949434,0.43724100611867933,69.08407896675133,69.08407896675133,0,0
2228,2024-06-19 12:09:17,0,0,0,0,5452.729643659997,12694.270356340003,683.1911158012203,0.3734490867560341,0,0,0,0
2229,2024-06-19 12:09:18,232,199.4,31.063331405436664,1.5366685945633307,5393.14279171832,12753.857208281679,685.4620292746795,0.4717357534078757,109.44269479062717,94.06410922953042,14.65368404390219,0.7249015171945543
2230,2024-06-19 12:09:19,13,13,0,0,5425.74279171832,12721.25720828168,684.2196112441511,0.377000546459856,4.901007103978127,4.901007103978127,0,0
2231,2024-06-19 12:09:20,138,138,0,0,5370.296600899669,12776.70339910033,686.3327200538815,0.42426215870025036,58.54817790063455,58.54817790063455,0,0
2232,2024-06-19 12:09:21,167,167,0,0,5352.157017934807,12794.842982065193,687.024037383385,0.43683773296146305,72.95190140456432,72.95190140456432,0,0
2233,2024-06-19 12:09:22,183,183,0,0,5342.609700206819,12804.39029979318,687.3878950425394,0.4441394147646689,81.2775129019344,81.2775129019344,0,0
2234,2024-06-19 12:09:23,15,15,0,0,5337.783601176091,12809.216398823908,687.5718224183951,0.3745845058411799,5.618767587617699,5.618767587617699,0,0
2235,2024-06-19 12:09:24,155,155,0,0,5283.818576967029,12863.181423032971,689.6284825133412,0.4284493451856519,66.40964850377605,66.40964850377605,0,0
2236,2024-06-19 12:09:25,0,0,0,0,5270.906537475578,12876.093462524423,690.1205730248465,0.3670941186492603,0,0,0,0
2237,2024-06-19 12:09:26,166,166,0,0,5213.306629177876,12933.693370822124,692.315762123799,0.43064067273496426,71.48635167400407,71.48635167400407,0,0
2238,2024-06-19 12:09:27,141,141,0,0,5203.720234759039,12943.27976524096,692.6811090340358,0.41891604272800104,59.06716202464815,59.06716202464815,0,0
2239,2024-06-19 12:09:28,62,62,0,0,5187.000733441177,12959.999266558823,693.3183056566971,0.38611599994486856,23.93919199658185,23.93919199658185,0,0
2240,2024-06-19 12:09:29,12,12,0,0,5147.875665017655,12999.124334982345,694.8094004559316,0.36683104557128,4.40197254685536,4.40197254685536,0,0
2241,2024-06-19 12:09:30,18,18,0,0,5094.988255516007,13052.011744483993,696.8249915955877,0.36700392428609874,6.606070637149777,6.606070637149777,0,0
2242,2024-06-19 12:09:31,188,188,0,0,5044.311733152036,13102.688266847963,698.7563236541605,0.434002300915159,81.59243257204989,81.59243257204989,0,0
2243,2024-06-19 12:09:32,174,174,0,0,5041.1438764768645,13105.856123523135,698.8770537845705,0.42724022939265544,74.33979991432204,74.33979991432204,0,0
2244,2024-06-19 12:09:33,224,199.4,23.72498554077501,0.8750144592249851,5034.092822022625,13112.907177977375,699.145776397705,0.45158613065823516,101.15529326744468,90.0462744532521,10.713874420281163,0.3951443939114191
2245,2024-06-19 12:09:34,192,192,0,0,5058.6928220226255,13088.307177977375,698.208246227429,0.4365446947602082,83.81658139395998,83.81658139395998,0,0
2246,2024-06-19 12:09:35,180,180,0,0,5056.63040424456,13090.369595755441,698.2868469953415,0.4307042541791064,77.52676575223916,77.52676575223916,0,0
2247,2024-06-19 12:09:36,22,22,0,0,5051.227516026735,13095.772483973265,698.492756373831,0.3668169633341155,8.069973193350542,8.069973193350542,0,0
2248,2024-06-19 12:09:37,8,8,0,0,5002.0887026044675,13144.911297395533,700.365484833788,0.36034230891187363,2.882738471294989,2.882738471294989,0,0
2249,2024-06-19 12:09:38,203,199.4,3.5812608444187335,0.018739155581260783,4949.607932270581,13197.392067729419,702.3655785552249,0.43727115330716143,88.76604412135377,87.191867969448,1.5659820597327585,0.008194092173020234
2250,2024-06-19 12:09:39,176,176,0,0,4953.207932270581,13193.792067729419,702.2283790181114,0.4245096467430978,74.71369782678522,74.71369782678522,0,0
2251,2024-06-19 12:09:40,172,172,0,0,4946.825038695294,13200.174961304707,702.4716373636599,0.4223958652399174,72.65208882126579,72.65208882126579,0,0
2252,2024-06-19 12:09:41,180,180,0,0,4939.361505883834,13207.638494116167,702.7560799322611,0.4257951670339839,76.6431300661171,76.6431300661171,0,0
2253,2024-06-19 12:09:42,140,140,0,0,4934.083916669223,13212.916083330776,702.9572140426277,0.40766286401238666,57.07280096173413,57.07280096173413,0,0
2254,2024-06-19 12:09:43,61,61,0,0,4917.959739926726,13229.040260073274,703.5717222607966,0.3757803358647788,22.92260048775151,22.92260048775151,0,0
2255,2024-06-19 12:09:44,203,199.4,3.5812608444187335,0.018739155581260783,4880.5950677445,13266.4049322555,704.9957266296304,0.43430727222263865,88.16437626119564,86.60087008119415,1.5553676284572437,0.008138551544253005
2256,2024-06-19 12:09:45,141,141,0,0,4884.1950677445,13262.8049322555,704.8585270925169,0.40608960702283875,57.25863459022026,57.25863459022026,0,0
2257,2024-06-19 12:09:46,176,176,0,0,4868.502197607789,13278.497802392212,705.456597792167,0.42097922376184704,74.09234338208508,74.09234338208508,0,0
2258,2024-06-19 12:09:47,145,145,0,0,4862.22845908857,13284.77154091143,705.6956961312804,0.40692225922225467,59.003727587226926,59.003727587226926,0,0
2259,2024-06-19 12:09:48,31,31,0,0,4847.674584343557,13299.325415656444,706.2503585974539,0.3626105733458052,11.240927773719962,11.240927773719962,0,0
2260,2024-06-19 12:09:49,193,193,0,0,4802.897358003682,13344.102641996318,707.9568626883041,0.4261679711518786,82.25041843231257,82.25041843231257,0,0
2261,2024-06-19 12:09:50,168,168,0,0,4801.2037930417155,13345.796206958285,708.0214061129857,0.41454747819494175,69.64397633675021,69.64397633675021,0,0
2262,2024-06-19 12:09:51,160,160,0,0,4792.903388282503,13354.096611717498,708.3377426937687,0.41064301086224336,65.70288173795893,65.70288173795893,0,0
2263,2024-06-19 12:09:52,165,165,0,0,4782.508527388825,13364.491472611175,708.7339010557056,0.412433649172568,68.05155211347372,68.05155211347372,0,0
2264,2024-06-19 12:09:53,0,0,0,0,4773.451247457771,13373.548752542229,709.0790828929413,0.3497073707878381,0,0,0,0
2265,2024-06-19 12:09:54,209,199.4,9.46674378253325,0.13325621746674363,4721.287477874256,13425.712522125745,711.0670954043184,0.43037543067356665,89.94846501077544,85.81686087630919,4.074253932484057,0.05735020198218024
2266,2024-06-19 12:09:55,0,0,0,0,4730.887477874257,13416.112522125743,710.7012299720154,0.3482197083895676,0,0,0,0
2267,2024-06-19 12:09:56,117,117,0,0,4679.1888406559965,13467.811159344004,712.6715158319454,0.3880506309513608,45.40192382130921,45.40192382130921,0,0
2268,2024-06-19 12:09:57,141,141,0,0,4657.990233893945,13489.009766106055,713.4794155639471,0.3970092526185516,55.97830461921577,55.97830461921577,0,0
2269,2024-06-19 12:09:58,163,163,0,0,4643.0241576368135,13503.975842363187,714.0497874347484,0.40581217658534785,66.1473847834117,66.1473847834117,0,0
2270,2024-06-19 12:09:59,143,143,0,0,4633.720322681522,13513.279677318478,714.4043657262059,0.39687105158728525,56.75256037698179,56.75256037698179,0,0
2271,2024-06-19 12:10:00,0,0,0,0,4619.341299828429,13527.65870017157,714.9523644149808,0.344321015760289,0,0,0,0
2272,2024-06-19 12:10:01,188,188,0,0,4568.861627427837,13578.138372572163,716.8761943280381,0.41392265699463865,77.81745951499207,77.81745951499207,0,0
2273,2024-06-19 12:10:02,134,134,0,0,4565.992356143658,13581.007643856341,716.9855450758278,0.390437531288344,52.3186291926381,52.3186291926381,0,0
2274,2024-06-19 12:10:03,161,161,0,0,4549.566585780616,13597.433414219384,717.6115473232009,0.4011065770139866,64.57815889925185,64.57815889925185,0,0
2275,2024-06-19 12:10:04,157,157,0,0,4539.94964377986,13607.050356220141,717.9780584317986,0.39899500917956016,62.642216441190946,62.642216441190946,0,0
2276,2024-06-19 12:10:05,135,135,0,0,4529.354550296299,13617.645449703701,718.3818478544707,0.38938471022140386,52.56693587988952,52.56693587988952,0,0
2277,2024-06-19 12:10:06,165,165,0,0,4513.309282767819,13633.69071723218,718.9933487649625,0.4013471485141965,66.22227950484242,66.22227950484242,0,0
2278,2024-06-19 12:10:07,0,0,0,0,4504.761821669664,13642.238178330335,719.3191009055635,0.34031630511228583,0,0,0,0
2279,2024-06-19 12:10:08,196,196,0,0,4455.534261669059,13691.465738330942,721.1952115848173,0.4127960514481022,80.90802608382803,80.90802608382803,0,0
2280,2024-06-19 12:10:09,112,112,0,0,4454.699556348823,13692.300443651176,721.2270230246957,0.3773231571701802,42.26019360306019,42.26019360306019,0,0
2281,2024-06-19 12:10:10,201,199.4,1.596298438403696,0.0037015615962984116,4433.296312359377,13713.703687640624,722.042721682496,0.4141637939256847,83.24692257906263,82.58426050878153,0.6611290174869207,0.001533052794172564
2282,2024-06-19 12:10:11,199,199,0,0,4434.896312359378,13712.103687640622,721.9817441104454,0.41330295702216124,82.24728844741009,82.24728844741009,0,0
2283,2024-06-19 12:10:12,116,116,0,0,4434.798558517194,13712.201441482806,721.9854696054174,0.37809372987949774,43.85887266602174,43.85887266602174,0,0
2284,2024-06-19 12:10:13,173,173,0,0,4414.463869931753,13732.536130068247,722.7604445668816,0.4007407406072797,69.32814812505939,69.32814812505939,0,0
2285,2024-06-19 12:10:14,177,177,0,0,4408.046439197123,13738.953560802878,723.0050191575065,0.40222791859261386,71.19434159089265,71.19434159089265,0,0
2286,2024-06-19 12:10:15,4,4,0,0,4402.608663001873,13744.391336998127,723.2122581510941,0.3379857712158559,1.3519430848634235,1.3519430848634235,0,0
2287,2024-06-19 12:10:16,163,163,0,0,4355.4573551920275,13791.542644807972,725.0092408193747,0.3939947802249572,64.22114917666802,64.22114917666802,0,0
2288,2024-06-19 12:10:17,31,31,0,0,4346.729755461393,13800.270244538606,725.3418582202513,0.34458952405111254,10.682275245584488,10.682275245584488,0,0
2289,2024-06-19 12:10:18,271,199.4,64.18739155581261,7.41260844418739,4306.579679644181,13840.420320355819,726.8720170583614,0.4436514314640451,120.22953792675622,88.4640954339306,28.476828145679427,3.2886143471462037
2290,2024-06-19 12:10:19,234,199.4,32.868999421630996,1.7310005783689988,4378.179679644181,13768.820320355819,724.1432707091026,0.42767016498236504,100.07481860587342,85.2774308974836,14.05709040545419,0.740297302935639
2291,2024-06-19 12:10:20,64,64,0,0,4412.779679644182,13734.220320355818,722.8246307135109,0.3581209755324328,22.919742434075697,22.919742434075697,0,0
2292,2024-06-19 12:10:21,197,197,0,0,4379.977184569147,13767.022815430853,724.0747660303068,0.4100349607898961,80.77688727560952,80.77688727560952,0,0
2293,2024-06-19 12:10:22,174,174,0,0,4379.39795658909,13767.602043410909,724.0968409777365,0.39971972830888636,69.55123272574623,69.55123272574623,0,0
2294,2024-06-19 12:10:23,322,199.4,100.86668594563331,21.733314054366684,4373.272487008112,13773.727512991889,724.3302886419348,0.4764051423191895,153.40245582677903,94.9951853784464,48.05340787319443,10.353862575138201
2295,2024-06-19 12:10:24,138,138,0,0,4495.872487008112,13651.127512991887,719.6578821835669,0.38927143827848915,53.7194584824315,53.7194584824315,0,0
2296,2024-06-19 12:10:25,175,175,0,0,4480.686500453131,13666.313499546868,720.2366350518881,0.4043733503912081,70.76533631846142,70.76533631846142,0,0
2297,2024-06-19 12:10:26,0,0,0,0,4474.665930485787,13672.334069514214,720.4660848887436,0.3392644122443657,0,0,0,0
2298,2024-06-19 12:10:27,138,138,0,0,4425.7672551959995,13721.232744804001,722.3296614485286,0.38646612615652187,53.33232540960002,53.33232540960002,0,0
2299,2024-06-19 12:10:28,196,196,0,0,4410.818067418299,13736.181932581701,722.8993896827852,0.4108906644870469,80.5345702394612,80.5345702394612,0,0
2300,2024-06-19 12:10:29,166,166,0,0,4409.99173928541,13737.008260714589,722.9308818598231,0.3975217634575691,65.98861273395647,65.98861273395647,0,0
2301,2024-06-19 12:10:30,0,0,0,0,4401.882505894075,13745.117494105925,723.2399327119446,0.33672053126197304,0,0,0,0
2302,2024-06-19 12:10:31,403,199.4,143.66223250433777,59.93776749566222,4353.779200158324,13793.220799841676,725.0731969565495,0.5314617443169195,214.17908295971856,105.97347181679375,76.3509806792182,31.854630463706606
2303,2024-06-19 12:10:32,187,187,0,0,4557.379200158324,13589.620799841676,717.3138009131263,0.4129800742604313,77.22727388670066,77.22727388670066,0,0
2304,2024-06-19 12:10:33,0,0,0,0,4554.266167751702,13592.733832248297,717.4324416367953,0.3420465502230417,0,0,0,0
